filename,timestamp,ch1_min_voltage,ch2_min_voltage
SaveOnEvent_ALL_20260905033020827.csv,2026-09-05 03:30:20,-0.014,-0.0111
SaveOnEvent_ALL_20260905033144158.csv,2026-09-05 03:31:44,-0.0076,-0.0041
SaveOnEvent_ALL_20260905033234574.csv,2026-09-05 03:32:34,-0.0088,-0.0079
SaveOnEvent_ALL_20260905033536489.csv,2026-09-05 03:35:36,-0.0098,-0.0161
SaveOnEvent_ALL_20260905034743735.csv,2026-09-05 03:47:43,-0.017,-0.0095
SaveOnEvent_ALL_20260905034942121.csv,2026-09-05 03:49:42,-0.0022,-0.0017
SaveOnEvent_ALL_20260905035343388.csv,2026-09-05 03:53:43,-0.0324,-0.0037
SaveOnEvent_ALL_20260905041012368.csv,2026-09-05 04:10:12,-0.002,-0.0107
SaveOnEvent_ALL_20260905041226688.csv,2026-09-05 04:12:26,-0.01,-0.0107
SaveOnEvent_ALL_20260905043222448.csv,2026-09-05 04:32:22,-0.004,-0.0039
SaveOnEvent_ALL_20260905043233029.csv,2026-09-05 04:32:33,-0.0086,-0.0153
SaveOnEvent_ALL_20260905043948335.csv,2026-09-05 04:39:48,-0.002,-0.0079
SaveOnEvent_ALL_20260905044348489.csv,2026-09-05 04:43:48,-0.0082,-0.0053
SaveOnEvent_ALL_20260905045024638.csv,2026-09-05 04:50:24,-0.0024,-inf
SaveOnEvent_ALL_20260905045842938.csv,2026-09-05 04:58:42,-0.0068,-0.0313
SaveOnEvent_ALL_20260905050944687.csv,2026-09-05 05:09:44,-0.0136,-0.0095
SaveOnEvent_ALL_20260905051359293.csv,2026-09-05 05:13:59,-inf,-0.0023
SaveOnEvent_ALL_20260905051435618.csv,2026-09-05 05:14:35,-0.0064,-0.0137
SaveOnEvent_ALL_20260905051439277.csv,2026-09-05 05:14:39,-0.007,-0.0081
SaveOnEvent_ALL_20260905051440815.csv,2026-09-05 05:14:40,-0.0086,-0.0051
SaveOnEvent_ALL_20260905053113577.csv,2026-09-05 05:31:13,-0.0066,-0.0149
SaveOnEvent_ALL_20260905054519896.csv,2026-09-05 05:45:19,-0.01,-0.0131
SaveOnEvent_ALL_20260905055517076.csv,2026-09-05 05:55:17,-0.0052,-0.0059
SaveOnEvent_ALL_20260905060037001.csv,2026-09-05 06:00:37,-0.0084,-0.0023
SaveOnEvent_ALL_20260905061412970.csv,2026-09-05 06:14:12,-0.01,-0.0103
SaveOnEvent_ALL_20260905061425083.csv,2026-09-05 06:14:25,-0.0086,-0.0027
